config,algorithm,problem,suite,N,maxFE,run,seed,finishedFE,runtime,IGD,HV,Feasible_rate,file
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP10","LIR-CMOP",100,50000,3,228003,50102,57.0175,0.2214819786932065,0.5976632301226634,1,"CMOEA_AOP_Trace_LIRCMOP10_N100_FE50000_run3_seed228003.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP11","LIR-CMOP",100,50000,1,228101,50164,52.1868,0.07687773524499687,0.6548170128144684,1,"CMOEA_AOP_Trace_LIRCMOP11_N100_FE50000_run1_seed228101.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP11","LIR-CMOP",100,50000,2,228102,50068,48.1938,0.07802383469425585,0.6539409691754561,1,"CMOEA_AOP_Trace_LIRCMOP11_N100_FE50000_run2_seed228102.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP11","LIR-CMOP",100,50000,3,228103,50186,44.8214,0.1433784494878701,0.6011292610673946,1,"CMOEA_AOP_Trace_LIRCMOP11_N100_FE50000_run3_seed228103.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP12","LIR-CMOP",100,50000,1,228201,50092,19.6858,0.1597245891905026,0.534253941952586,1,"CMOEA_AOP_Trace_LIRCMOP12_N100_FE50000_run1_seed228201.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP12","LIR-CMOP",100,50000,2,228202,50152,44.0864,0.1858739826715638,0.5115336635731784,1,"CMOEA_AOP_Trace_LIRCMOP12_N100_FE50000_run2_seed228202.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP12","LIR-CMOP",100,50000,3,228203,50000,29.7224,0.06966779711184637,0.5841755955382224,1,"CMOEA_AOP_Trace_LIRCMOP12_N100_FE50000_run3_seed228203.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP13","LIR-CMOP",100,50000,1,228301,50016,234.6987,0.09388915246072696,0.5504320386805595,1,"CMOEA_AOP_Trace_LIRCMOP13_N100_FE50000_run1_seed228301.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP13","LIR-CMOP",100,50000,2,228302,50054,213.8621,0.09670943727491185,0.5434397042938787,1,"CMOEA_AOP_Trace_LIRCMOP13_N100_FE50000_run2_seed228302.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP13","LIR-CMOP",100,50000,3,228303,50004,220.567,0.09274122668634666,0.551495804614531,1,"CMOEA_AOP_Trace_LIRCMOP13_N100_FE50000_run3_seed228303.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP14","LIR-CMOP",100,50000,1,228401,50014,184.0391,0.09670297250286691,0.5526187979518074,1,"CMOEA_AOP_Trace_LIRCMOP14_N100_FE50000_run1_seed228401.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP14","LIR-CMOP",100,50000,2,228402,50116,134.5038,0.09653858906036798,0.5498265104089312,1,"CMOEA_AOP_Trace_LIRCMOP14_N100_FE50000_run2_seed228402.mat"
